left daughter	right daughter	split var	split point	status	prediction	nodeid	treeid
48	49	attention.level.author_06	0.0025715	1	NA	32	7
0	0	NA	0	-1	0	33	7
50	51	attention.level.author_02	0.0051705	1	NA	34	7
0	0	NA	0	-1	0	35	7
52	53	atomic.containers_05	30	1	NA	36	7
0	0	NA	0	-1	1	37	7
54	55	atomic.containers_07	17.5	1	NA	38	7
0	0	NA	0	-1	0	39	7
0	0	NA	0	-1	1	40	7
56	57	attention.level.author_00	0.0051215	1	NA	41	7
0	0	NA	0	-1	0	42	7
58	59	avg.auths.per.disc_05	3.65883	1	NA	43	7
60	61	atomic.containers_04	35	1	NA	44	7
0	0	NA	0	-1	1	45	7
62	63	atomic.containers_04	108	1	NA	46	7
0	0	NA	0	-1	0	47	7
64	65	num.displays_07	1641.5	1	NA	48	7
0	0	NA	0	-1	0	49	7
66	67	num.new.disc_00	1.5	1	NA	50	7
0	0	NA	0	-1	1	51	7
68	69	avg.disc.length_05	17.083333	1	NA	52	7
0	0	NA	0	-1	0	53	7
0	0	NA	0	-1	1	54	7
0	0	NA	0	-1	0	55	7
70	71	atomic.containers_02	85.5	1	NA	56	7
72	73	atomic.containers_06	140.5	1	NA	57	7
0	0	NA	0	-1	1	58	7
74	75	num.displays_07	101011.5	1	NA	59	7
76	77	num.authors.topic_04	7.5	1	NA	60	7
0	0	NA	0	-1	0	61	7
78	79	attention.level.author_06	0.0011985	1	NA	62	7
0	0	NA	0	-1	1	63	7
0	0	NA	0	-1	0	64	7
0	0	NA	0	-1	0	65	7
80	81	num.displays_03	1980.5	1	NA	66	7
0	0	NA	0	-1	0	67	7
0	0	NA	0	-1	1	68	7
0	0	NA	0	-1	1	69	7
0	0	NA	0	-1	1	70	7
0	0	NA	0	-1	0	71	7
82	83	burstiness_06	0.7386365	1	NA	72	7
0	0	NA	0	-1	1	73	7
84	85	attention.level.author_04	0.0075725	1	NA	74	7
0	0	NA	0	-1	1	75	7
86	87	num.displays_00	399.5	1	NA	76	7
0	0	NA	0	-1	0	77	7
88	89	attention.level.author_03	0.0090965	1	NA	78	7
90	91	avg.disc.length_04	120	1	NA	79	7
0	0	NA	0	-1	0	80	7
0	0	NA	0	-1	1	81	7
92	93	atomic.containers_00	202	1	NA	82	7
0	0	NA	0	-1	1	83	7
0	0	NA	0	-1	1	84	7
94	95	auth.increase_04	4.5	1	NA	85	7
96	97	attention.level.contrib_01	0.0001225	1	NA	86	7
98	99	atomic.containers_03	15.5	1	NA	87	7
0	0	NA	0	-1	0	88	7
0	0	NA	0	-1	1	89	7
0	0	NA	0	-1	0	90	7
0	0	NA	0	-1	1	91	7
0	0	NA	0	-1	1	92	7
0	0	NA	0	-1	0	93	7
0	0	NA	0	-1	1	94	7
0	0	NA	0	-1	1	95	7
0	0	NA	0	-1	0	96	7
0	0	NA	0	-1	0	97	7
0	0	NA	0	-1	0	98	7
0	0	NA	0	-1	0	99	7
2	3	num.displays_00	1697	1	NA	1	8
4	5	attention.level.author_00	0.000456	1	NA	2	8
6	7	num.displays_00	4184	1	NA	3	8
8	9	num.displays_01	1277.5	1	NA	4	8
10	11	num.displays_00	975.5	1	NA	5	8
12	13	avg.auths.per.disc_03	3.92	1	NA	6	8
14	15	burstiness_06	0.763889	1	NA	7	8
16	17	num.authors.topic_07	29	1	NA	8	8
0	0	NA	0	-1	0	9	8
18	19	attention.level.contrib_00	0.010532	1	NA	10	8
20	21	num.displays_04	2122	1	NA	11	8
22	23	num.displays_02	2522	1	NA	12	8
24	25	num.displays_06	2542.5	1	NA	13	8
26	27	num.displays_07	14653	1	NA	14	8
0	0	NA	0	-1	1	15	8
28	29	num.displays_04	677.5	1	NA	16	8
0	0	NA	0	-1	1	17	8
30	31	num.new.disc_07	4.5	1	NA	18	8
0	0	NA	0	-1	1	19	8
32	33	num.displays_03	725.5	1	NA	20	8
0	0	NA	0	-1	1	21	8
34	35	avg.auths.per.disc_02	17.5	1	NA	22	8
36	37	atomic.containers_02	23.5	1	NA	23	8
0	0	NA	0	-1	0	24	8
38	39	attention.level.contrib_05	0.0001275	1	NA	25	8
40	41	auth.increase_05	10.5	1	NA	26	8
42	43	attention.level.contrib_07	0.0155295	1	NA	27	8
44	45	num.authors.topic_02	1.5	1	NA	28	8
46	47	num.authors.topic_03	20.5	1	NA	29	8
48	49	atomic.containers_07	133	1	NA	30	8
0	0	NA	0	-1	0	31	8
0	0	NA	0	-1	0	32	8
50	51	num.authors.topic_02	8.5	1	NA	33	8
52	53	avg.disc.length_01	58.583334	1	NA	34	8
0	0	NA	0	-1	1	35	8
0	0	NA	0	-1	1	36	8
0	0	NA	0	-1	0	37	8
0	0	NA	0	-1	1	38	8
54	55	num.displays_06	3801	1	NA	39	8
56	57	num.displays_04	13789.5	1	NA	40	8
0	0	NA	0	-1	1	41	8
58	59	attention.level.author_04	0.010509	1	NA	42	8
60	61	avg.auths.per.disc_05	4.1314285	1	NA	43	8
62	63	num.authors.topic_03	2.5	1	NA	44	8
64	65	num.displays_07	991.5	1	NA	45	8
66	67	attention.level.author_06	0.00202	1	NA	46	8
0	0	NA	0	-1	1	47	8
68	69	num.displays_06	1368.5	1	NA	48	8
0	0	NA	0	-1	0	49	8
70	71	attention.level.author_00	0.000657	1	NA	50	8
0	0	NA	0	-1	1	51	8
72	73	attention.level.contrib_01	0.003323	1	NA	52	8
0	0	NA	0	-1	0	53	8
0	0	NA	0	-1	1	54	8
0	0	NA	0	-1	1	55	8
74	75	avg.auths.per.disc_03	68.666666	1	NA	56	8
0	0	NA	0	-1	0	57	8
0	0	NA	0	-1	1	58	8
0	0	NA	0	-1	1	59	8
0	0	NA	0	-1	1	60	8
76	77	avg.disc.length_02	15.947668	1	NA	61	8
78	79	num.displays_00	626.5	1	NA	62	8
0	0	NA	0	-1	0	63	8
80	81	attention.level.author_02	0.0008235	1	NA	64	8
0	0	NA	0	-1	0	65	8
82	83	num.displays_05	1633	1	NA	66	8
0	0	NA	0	-1	0	67	8
84	85	num.displays_03	330.5	1	NA	68	8
0	0	NA	0	-1	0	69	8
0	0	NA	0	-1	1	70	8
86	87	number.total.disc_04	2.5	1	NA	71	8
88	89	num.authors.topic_03	3.5	1	NA	72	8
0	0	NA	0	-1	1	73	8
90	91	attention.level.contrib_00	0.0075	1	NA	74	8
0	0	NA	0	-1	0	75	8
0	0	NA	0	-1	0	76	8
92	93	num.authors.topic_00	79.5	1	NA	77	8
94	95	atomic.containers_07	0.5	1	NA	78	8
0	0	NA	0	-1	0	79	8
0	0	NA	0	-1	0	80	8
0	0	NA	0	-1	0	81	8
96	97	attention.level.contrib_02	6.85e-05	1	NA	82	8
0	0	NA	0	-1	0	83	8
0	0	NA	0	-1	0	84	8
98	99	attention.level.author_00	0.0006915	1	NA	85	8
0	0	NA	0	-1	0	86	8
0	0	NA	0	-1	0	87	8
0	0	NA	0	-1	0	88	8
0	0	NA	0	-1	0	89	8
0	0	NA	0	-1	1	90	8
0	0	NA	0	-1	1	91	8
0	0	NA	0	-1	1	92	8
0	0	NA	0	-1	1	93	8
0	0	NA	0	-1	0	94	8
0	0	NA	0	-1	0	95	8
0	0	NA	0	-1	0	96	8
0	0	NA	0	-1	0	97	8
0	0	NA	0	-1	0	98	8
0	0	NA	0	-1	0	99	8
2	3	number.total.disc_04	2.5	1	NA	1	9
4	5	num.displays_02	1458.5	1	NA	2	9
6	7	num.displays_07	3423	1	NA	3	9
8	9	num.displays_02	1077.5	1	NA	4	9
10	11	num.displays_06	2858.5	1	NA	5	9
12	13	attention.level.contrib_01	0.0005015	1	NA	6	9
14	15	avg.auths.per.disc_01	4.404159	1	NA	7	9
16	17	num.displays_01	1408.5	1	NA	8	9
18	19	num.displays_07	2585	1	NA	9	9
20	21	num.displays_00	2026.5	1	NA	10	9
22	23	atomic.containers_02	176	1	NA	11	9
0	0	NA	0	-1	0	12	9
24	25	attention.level.contrib_03	0.001367	1	NA	13	9
26	27	attention.level.author_07	0.002398	1	NA	14	9
28	29	attention.level.contrib_01	0.0096325	1	NA	15	9
30	31	num.authors.topic_07	32	1	NA	16	9
0	0	NA	0	-1	1	17	9
32	33	auth.increase_06	3.5	1	NA	18	9
0	0	NA	0	-1	1	19	9
34	35	attention.level.contrib_04	0.0003355	1	NA	20	9
0	0	NA	0	-1	0	21	9
36	37	num.displays_05	3702.5	1	NA	22	9
0	0	NA	0	-1	0	23	9
0	0	NA	0	-1	1	24	9
0	0	NA	0	-1	0	25	9
0	0	NA	0	-1	0	26	9
38	39	atomic.containers_01	300.5	1	NA	27	9
40	41	avg.disc.length_03	66.2222255	1	NA	28	9
42	43	num.displays_02	111314	1	NA	29	9
44	45	attention.level.author_02	0.0067125	1	NA	30	9
0	0	NA	0	-1	1	31	9
46	47	num.displays_06	1445.5	1	NA	32	9
0	0	NA	0	-1	0	33	9
0	0	NA	0	-1	0	34	9
0	0	NA	0	-1	1	35	9
48	49	num.displays_03	3605.5	1	NA	36	9
50	51	num.displays_06	3905	1	NA	37	9
52	53	avg.auths.per.disc_06	1.625	1	NA	38	9
0	0	NA	0	-1	0	39	9
54	55	num.displays_04	29134.5	1	NA	40	9
0	0	NA	0	-1	1	41	9
56	57	burstiness_06	0.8267545	1	NA	42	9
0	0	NA	0	-1	1	43	9
58	59	avg.auths.per.disc_03	4.8333335	1	NA	44	9
0	0	NA	0	-1	0	45	9
0	0	NA	0	-1	0	46	9
60	61	number.total.disc_05	2.5	1	NA	47	9
62	63	atomic.containers_03	111	1	NA	48	9
0	0	NA	0	-1	0	49	9
0	0	NA	0	-1	0	50	9
64	65	atomic.containers_04	53	1	NA	51	9
0	0	NA	0	-1	0	52	9
66	67	avg.disc.length_01	4.375	1	NA	53	9
68	69	num.displays_07	80914	1	NA	54	9
0	0	NA	0	-1	0	55	9
70	71	number.total.disc_04	4.5	1	NA	56	9
0	0	NA	0	-1	0	57	9
72	73	contribution.sparseness_07	0.00315	1	NA	58	9
74	75	num.displays_00	1004	1	NA	59	9
76	77	avg.auths.per.disc_04	18.5	1	NA	60	9
0	0	NA	0	-1	1	61	9
78	79	burstiness_01	0.5833335	1	NA	62	9
0	0	NA	0	-1	0	63	9
80	81	num.authors.topic_01	0.5	1	NA	64	9
0	0	NA	0	-1	0	65	9
0	0	NA	0	-1	0	66	9
82	83	avg.disc.length_04	15.5416665	1	NA	67	9
84	85	auth.increase_03	13.5	1	NA	68	9
0	0	NA	0	-1	0	69	9
0	0	NA	0	-1	0	70	9
86	87	avg.disc.length_03	60.4813215	1	NA	71	9
88	89	num.authors.topic_01	0.5	1	NA	72	9
90	91	avg.auths.per.disc_07	79	1	NA	73	9
92	93	attention.level.contrib_04	5.2e-05	1	NA	74	9
0	0	NA	0	-1	0	75	9
94	95	avg.disc.length_06	20.5	1	NA	76	9
0	0	NA	0	-1	1	77	9
96	97	avg.auths.per.disc_05	9.225	1	NA	78	9
0	0	NA	0	-1	1	79	9
0	0	NA	0	-1	1	80	9
98	99	num.displays_03	17257	1	NA	81	9
0	0	NA	0	-1	1	82	9
0	0	NA	0	-1	1	83	9
0	0	NA	0	-1	1	84	9
0	0	NA	0	-1	1	85	9
0	0	NA	0	-1	1	86	9
0	0	NA	0	-1	0	87	9
0	0	NA	0	-1	0	88	9
0	0	NA	0	-1	0	89	9
0	0	NA	0	-1	0	90	9
0	0	NA	0	-1	0	91	9
0	0	NA	0	-1	0	92	9
0	0	NA	0	-1	0	93	9
0	0	NA	0	-1	0	94	9
0	0	NA	0	-1	0	95	9
0	0	NA	0	-1	1	96	9
0	0	NA	0	-1	0	97	9
0	0	NA	0	-1	1	98	9
0	0	NA	0	-1	0	99	9
2	3	number.total.disc_04	2.5	1	NA	1	10
4	5	number.total.disc_00	0.5	1	NA	2	10
6	7	number.total.disc_05	9.5	1	NA	3	10
8	9	number.total.disc_05	1.5	1	NA	4	10
10	11	attention.level.contrib_00	0.0002855	1	NA	5	10
12	13	num.displays_03	1749	1	NA	6	10
14	15	num.displays_07	5646.5	1	NA	7	10
16	17	num.authors.topic_07	31.5	1	NA	8	10
0	0	NA	0	-1	0	9	10
18	19	num.displays_02	1624.5	1	NA	10	10
20	21	num.displays_04	1631.5	1	NA	11	10
22	23	number.total.disc_06	1.5	1	NA	12	10
24	25	num.displays_07	2790.5	1	NA	13	10
0	0	NA	0	-1	0	14	10
26	27	attention.level.author_00	0.002556	1	NA	15	10
28	29	num.displays_05	1667.5	1	NA	16	10
0	0	NA	0	-1	1	17	10
30	31	contribution.sparseness_00	0.0048915	1	NA	18	10
0	0	NA	0	-1	1	19	10
32	33	attention.level.contrib_00	0.0002945	1	NA	20	10
34	35	num.displays_05	3276	1	NA	21	10
0	0	NA	0	-1	0	22	10
0	0	NA	0	-1	0	23	10
0	0	NA	0	-1	0	24	10
36	37	number.total.disc_00	11.5	1	NA	25	10
0	0	NA	0	-1	0	26	10
38	39	attention.level.contrib_05	0.0046115	1	NA	27	10
40	41	num.displays_03	786	1	NA	28	10
42	43	num.authors.topic_01	1.5	1	NA	29	10
0	0	NA	0	-1	0	30	10
44	45	num.displays_07	1836	1	NA	31	10
0	0	NA	0	-1	1	32	10
46	47	attention.level.contrib_01	0.0061415	1	NA	33	10
48	49	num.displays_04	3821	1	NA	34	10
50	51	atomic.containers_04	17.5	1	NA	35	10
52	53	atomic.containers_03	57.5	1	NA	36	10
0	0	NA	0	-1	0	37	10
0	0	NA	0	-1	1	38	10
54	55	contribution.sparseness_06	0.0024725	1	NA	39	10
56	57	num.displays_07	1463.5	1	NA	40	10
58	59	avg.auths.per.disc_01	44	1	NA	41	10
0	0	NA	0	-1	1	42	10
0	0	NA	0	-1	0	43	10
60	61	contribution.sparseness_04	0.0052495	1	NA	44	10
0	0	NA	0	-1	0	45	10
62	63	contribution.sparseness_00	0.0039085	1	NA	46	10
0	0	NA	0	-1	1	47	10
64	65	attention.level.contrib_07	0.0003265	1	NA	48	10
0	0	NA	0	-1	0	49	10
0	0	NA	0	-1	1	50	10
0	0	NA	0	-1	1	51	10
66	67	avg.disc.length_02	0.5	1	NA	52	10
0	0	NA	0	-1	1	53	10
0	0	NA	0	-1	1	54	10
68	69	atomic.containers_00	1225	1	NA	55	10
70	71	num.displays_07	1055	1	NA	56	10
0	0	NA	0	-1	0	57	10
72	73	num.displays_06	2474	1	NA	58	10
0	0	NA	0	-1	1	59	10
74	75	num.displays_03	735	1	NA	60	10
0	0	NA	0	-1	0	61	10
0	0	NA	0	-1	1	62	10
76	77	attention.level.contrib_07	0.013608	1	NA	63	10
0	0	NA	0	-1	0	64	10
0	0	NA	0	-1	1	65	10
0	0	NA	0	-1	1	66	10
78	79	attention.level.contrib_03	0.0001655	1	NA	67	10
80	81	avg.auths.per.disc_05	2.05	1	NA	68	10
0	0	NA	0	-1	0	69	10
82	83	num.displays_04	944.5	1	NA	70	10
0	0	NA	0	-1	0	71	10
84	85	avg.disc.length_07	3.5	1	NA	72	10
0	0	NA	0	-1	1	73	10
86	87	attention.level.author_06	0.0045795	1	NA	74	10
0	0	NA	0	-1	0	75	10
88	89	avg.auths.per.disc_02	3.4166665	1	NA	76	10
0	0	NA	0	-1	1	77	10
0	0	NA	0	-1	1	78	10
90	91	avg.disc.length_01	14.55	1	NA	79	10
0	0	NA	0	-1	0	80	10
92	93	num.displays_02	109598.5	1	NA	81	10
94	95	contribution.sparseness_07	0.063508	1	NA	82	10
0	0	NA	0	-1	0	83	10
96	97	atomic.containers_02	23	1	NA	84	10
0	0	NA	0	-1	0	85	10
98	99	attention.level.author_00	0.000898	1	NA	86	10
0	0	NA	0	-1	0	87	10
0	0	NA	0	-1	0	88	10
0	0	NA	0	-1	0	89	10
0	0	NA	0	-1	1	90	10
0	0	NA	0	-1	1	91	10
0	0	NA	0	-1	1	92	10
0	0	NA	0	-1	1	93	10
0	0	NA	0	-1	0	94	10
0	0	NA	0	-1	0	95	10
0	0	NA	0	-1	0	96	10
0	0	NA	0	-1	0	97	10
0	0	NA	0	-1	0	98	10
0	0	NA	0	-1	0	99	10
2	3	attention.level.author_02	0.0020435	1	NA	1	11
4	5	num.displays_01	1382.5	1	NA	2	11
6	7	num.displays_07	2056.5	1	NA	3	11
8	9	num.displays_01	985.5	1	NA	4	11
10	11	num.displays_03	1959.5	1	NA	5	11
12	13	num.displays_04	960	1	NA	6	11
14	15	attention.level.author_04	0.0020805	1	NA	7	11
16	17	num.displays_06	1381.5	1	NA	8	11
18	19	num.displays_05	2683.5	1	NA	9	11
20	21	atomic.containers_06	32.5	1	NA	10	11
22	23	num.displays_04	12630.5	1	NA	11	11
24	25	burstiness_03	0.7083335	1	NA	12	11
0	0	NA	0	-1	0	13	11
26	27	number.total.disc_02	4.5	1	NA	14	11
28	29	avg.auths.per.disc_06	3.786325	1	NA	15	11
30	31	atomic.containers_01	26.5	1	NA	16	11
0	0	NA	0	-1	0	17	11
32	33	attention.level.author_07	0.0056875	1	NA	18	11
0	0	NA	0	-1	1	19	11
34	35	number.total.disc_04	2.5	1	NA	20	11
0	0	NA	0	-1	0	21	11
36	37	attention.level.contrib_07	0.000285	1	NA	22	11
0	0	NA	0	-1	0	23	11
38	39	num.displays_00	957.5	1	NA	24	11
0	0	NA	0	-1	0	25	11
0	0	NA	0	-1	1	26	11
0	0	NA	0	-1	0	27	11
40	41	contribution.sparseness_07	0.0193505	1	NA	28	11
42	43	num.displays_06	188070	1	NA	29	11
44	45	num.displays_01	429.5	1	NA	30	11
0	0	NA	0	-1	0	31	11
46	47	avg.disc.length_00	7.5833335	1	NA	32	11
0	0	NA	0	-1	1	33	11
48	49	num.authors.topic_07	6.5	1	NA	34	11
0	0	NA	0	-1	1	35	11
50	51	burstiness_01	0.238095	1	NA	36	11
52	53	auth.increase_01	4.5	1	NA	37	11
0	0	NA	0	-1	0	38	11
0	0	NA	0	-1	0	39	11
54	55	number.total.disc_03	11.5	1	NA	40	11
0	0	NA	0	-1	0	41	11
56	57	attention.level.author_04	0.010509	1	NA	42	11
0	0	NA	0	-1	1	43	11
58	59	num.new.disc_00	0.5	1	NA	44	11
60	61	attention.level.author_06	0.001675	1	NA	45	11
62	63	contribution.sparseness_06	0.02306	1	NA	46	11
0	0	NA	0	-1	0	47	11
64	65	avg.disc.length_00	24.25	1	NA	48	11
0	0	NA	0	-1	1	49	11
0	0	NA	0	-1	1	50	11
0	0	NA	0	-1	0	51	11
66	67	num.displays_04	2305	1	NA	52	11
0	0	NA	0	-1	0	53	11
0	0	NA	0	-1	1	54	11
0	0	NA	0	-1	1	55	11
68	69	num.new.disc_06	3.5	1	NA	56	11
70	71	avg.auths.per.disc_05	3.8375	1	NA	57	11
72	73	avg.disc.length_01	1.75	1	NA	58	11
74	75	avg.auths.per.disc_03	27	1	NA	59	11
76	77	num.displays_02	318.5	1	NA	60	11
0	0	NA	0	-1	0	61	11
0	0	NA	0	-1	0	62	11
0	0	NA	0	-1	0	63	11
0	0	NA	0	-1	0	64	11
0	0	NA	0	-1	0	65	11
0	0	NA	0	-1	1	66	11
78	79	avg.auths.per.disc_05	3.3095235	1	NA	67	11
80	81	auth.increase_04	13.5	1	NA	68	11
0	0	NA	0	-1	1	69	11
0	0	NA	0	-1	1	70	11
82	83	attention.level.contrib_01	0.014288	1	NA	71	11
84	85	num.displays_07	499.5	1	NA	72	11
86	87	avg.auths.per.disc_07	0.857143	1	NA	73	11
88	89	num.authors.topic_04	2.5	1	NA	74	11
0	0	NA	0	-1	1	75	11
0	0	NA	0	-1	0	76	11
90	91	num.displays_05	1379.5	1	NA	77	11
0	0	NA	0	-1	1	78	11
0	0	NA	0	-1	1	79	11
92	93	num.displays_05	2142.5	1	NA	80	11
0	0	NA	0	-1	0	81	11
94	95	num.new.disc_05	12.5	1	NA	82	11
0	0	NA	0	-1	1	83	11
96	97	num.displays_07	305.5	1	NA	84	11
98	99	number.total.disc_07	0.5	1	NA	85	11
0	0	NA	0	-1	0	86	11
0	0	NA	0	-1	0	87	11
0	0	NA	0	-1	0	88	11
0	0	NA	0	-1	0	89	11
0	0	NA	0	-1	0	90	11
0	0	NA	0	-1	0	91	11
0	0	NA	0	-1	1	92	11
0	0	NA	0	-1	1	93	11
0	0	NA	0	-1	1	94	11
0	0	NA	0	-1	1	95	11
0	0	NA	0	-1	0	96	11
0	0	NA	0	-1	0	97	11
0	0	NA	0	-1	0	98	11
0	0	NA	0	-1	0	99	11
2	3	number.total.disc_00	2.5	1	NA	1	12
4	5	attention.level.contrib_00	0.000109	1	NA	2	12
6	7	attention.level.author_00	0.004677	1	NA	3	12
8	9	number.total.disc_07	2.5	1	NA	4	12
10	11	attention.level.author_02	0.000689	1	NA	5	12
12	13	num.displays_00	2090	1	NA	6	12
14	15	avg.auths.per.disc_02	3.877778	1	NA	7	12
16	17	num.displays_03	1404.5	1	NA	8	12
18	19	attention.level.contrib_05	0.002402	1	NA	9	12
20	21	num.displays_05	1847.5	1	NA	10	12
22	23	number.total.disc_06	2.5	1	NA	11	12
24	25	attention.level.contrib_06	0.0123375	1	NA	12	12
26	27	num.displays_07	9013.5	1	NA	13	12
0	0	NA	0	-1	1	14	12
28	29	num.displays_05	1796.5	1	NA	15	12
30	31	num.displays_00	1374.5	1	NA	16	12
32	33	atomic.containers_01	21	1	NA	17	12
0	0	NA	0	-1	0	18	12
0	0	NA	0	-1	1	19	12
34	35	num.displays_02	1077	1	NA	20	12
0	0	NA	0	-1	1	21	12
36	37	num.displays_00	1244.5	1	NA	22	12
38	39	contribution.sparseness_00	0.00678	1	NA	23	12
0	0	NA	0	-1	0	24	12
0	0	NA	0	-1	1	25	12
40	41	avg.auths.per.disc_00	4.5	1	NA	26	12
0	0	NA	0	-1	1	27	12
0	0	NA	0	-1	0	28	12
42	43	num.displays_00	1835	1	NA	29	12
44	45	attention.level.author_00	0.0004155	1	NA	30	12
0	0	NA	0	-1	0	31	12
46	47	avg.disc.length_05	66.375	1	NA	32	12
0	0	NA	0	-1	1	33	12
48	49	avg.disc.length_07	147	1	NA	34	12
0	0	NA	0	-1	0	35	12
50	51	num.displays_04	895.5	1	NA	36	12
52	53	num.displays_07	3419	1	NA	37	12
0	0	NA	0	-1	1	38	12
0	0	NA	0	-1	0	39	12
0	0	NA	0	-1	0	40	12
0	0	NA	0	-1	1	41	12
0	0	NA	0	-1	0	42	12
54	55	avg.auths.per.disc_05	3.8166665	1	NA	43	12
56	57	auth.increase_01	0.5	1	NA	44	12
0	0	NA	0	-1	0	45	12
58	59	num.displays_07	1960.5	1	NA	46	12
0	0	NA	0	-1	1	47	12
60	61	atomic.containers_05	1.5	1	NA	48	12
0	0	NA	0	-1	1	49	12
0	0	NA	0	-1	0	50	12
0	0	NA	0	-1	0	51	12
0	0	NA	0	-1	0	52	12
0	0	NA	0	-1	1	53	12
0	0	NA	0	-1	1	54	12
62	63	num.displays_07	97137.5	1	NA	55	12
64	65	atomic.containers_03	2.5	1	NA	56	12
66	67	num.displays_06	985.5	1	NA	57	12
0	0	NA	0	-1	0	58	12
68	69	num.displays_02	4343.5	1	NA	59	12
70	71	avg.disc.length_01	16.5	1	NA	60	12
0	0	NA	0	-1	0	61	12
72	73	burstiness_06	0.792857	1	NA	62	12
0	0	NA	0	-1	1	63	12
74	75	num.displays_03	904.5	1	NA	64	12
76	77	avg.disc.length_04	146.5	1	NA	65	12
78	79	attention.level.contrib_02	0.0001295	1	NA	66	12
0	0	NA	0	-1	0	67	12
80	81	contribution.sparseness_02	0.0149005	1	NA	68	12
0	0	NA	0	-1	1	69	12
82	83	avg.disc.length_00	126	1	NA	70	12
0	0	NA	0	-1	0	71	12
84	85	avg.disc.length_05	6.025	1	NA	72	12
0	0	NA	0	-1	1	73	12
86	87	num.displays_00	435.5	1	NA	74	12
0	0	NA	0	-1	0	75	12
88	89	num.displays_07	1343	1	NA	76	12
0	0	NA	0	-1	1	77	12
0	0	NA	0	-1	0	78	12
0	0	NA	0	-1	0	79	12
0	0	NA	0	-1	0	80	12
0	0	NA	0	-1	1	81	12
0	0	NA	0	-1	0	82	12
0	0	NA	0	-1	0	83	12
0	0	NA	0	-1	0	84	12
90	91	avg.auths.per.disc_02	4.8524845	1	NA	85	12
92	93	num.displays_07	499.5	1	NA	86	12
94	95	num.displays_05	430.5	1	NA	87	12
96	97	contribution.sparseness_03	0.019804	1	NA	88	12
0	0	NA	0	-1	0	89	12
0	0	NA	0	-1	1	90	12
98	99	auth.increase_03	1.5	1	NA	91	12
0	0	NA	0	-1	0	92	12
0	0	NA	0	-1	0	93	12
0	0	NA	0	-1	0	94	12
0	0	NA	0	-1	0	95	12
0	0	NA	0	-1	0	96	12
0	0	NA	0	-1	0	97	12
0	0	NA	0	-1	1	98	12
0	0	NA	0	-1	1	99	12
2	3	num.displays_07	2437	1	NA	1	13
4	5	num.displays_06	1321.5	1	NA	2	13
6	7	number.total.disc_04	4.5	1	NA	3	13
8	9	atomic.containers_07	162	1	NA	4	13
10	11	contribution.sparseness_00	0.160606	1	NA	5	13
12	13	avg.disc.length_05	87.75	1	NA	6	13
14	15	num.displays_04	2495	1	NA	7	13
16	17	num.displays_01	430	1	NA	8	13
0	0	NA	0	-1	1	9	13
18	19	num.displays_05	838	1	NA	10	13
0	0	NA	0	-1	1	11	13
20	21	atomic.containers_03	52.5	1	NA	12	13
0	0	NA	0	-1	1	13	13
0	0	NA	0	-1	0	14	13
22	23	attention.level.author_05	0.0077255	1	NA	15	13
24	25	num.displays_03	175.5	1	NA	16	13
26	27	attention.level.contrib_01	0.015236	1	NA	17	13
0	0	NA	0	-1	1	18	13
28	29	avg.auths.per.disc_07	62.5	1	NA	19	13
30	31	num.displays_07	3950	1	NA	20	13
0	0	NA	0	-1	0	21	13
32	33	num.new.disc_02	6.5	1	NA	22	13
34	35	attention.level.contrib_03	0.0007585	1	NA	23	13
0	0	NA	0	-1	0	24	13
36	37	num.displays_02	194.5	1	NA	25	13
38	39	num.displays_06	415	1	NA	26	13
0	0	NA	0	-1	1	27	13
40	41	number.total.disc_04	5.5	1	NA	28	13
0	0	NA	0	-1	1	29	13
42	43	contribution.sparseness_04	0.004238	1	NA	30	13
44	45	burstiness_02	0.154762	1	NA	31	13
46	47	num.displays_03	19984.5	1	NA	32	13
0	0	NA	0	-1	0	33	13
0	0	NA	0	-1	0	34	13
48	49	num.displays_06	168677	1	NA	35	13
50	51	avg.auths.per.disc_07	0.5	1	NA	36	13
52	53	num.displays_06	486.5	1	NA	37	13
0	0	NA	0	-1	0	38	13
54	55	num.authors.topic_00	15.5	1	NA	39	13
56	57	num.displays_01	456	1	NA	40	13
0	0	NA	0	-1	1	41	13
58	59	avg.disc.length_01	6.5	1	NA	42	13
60	61	contribution.sparseness_07	0.029493	1	NA	43	13
62	63	attention.level.contrib_01	0.002099	1	NA	44	13
64	65	attention.level.author_07	0.001235	1	NA	45	13
66	67	auth.increase_06	12.5	1	NA	46	13
0	0	NA	0	-1	0	47	13
68	69	attention.level.author_06	0.001617	1	NA	48	13
0	0	NA	0	-1	1	49	13
0	0	NA	0	-1	0	50	13
0	0	NA	0	-1	0	51	13
0	0	NA	0	-1	0	52	13
70	71	contribution.sparseness_01	0.0143895	1	NA	53	13
72	73	num.displays_02	640.5	1	NA	54	13
0	0	NA	0	-1	0	55	13
0	0	NA	0	-1	1	56	13
74	75	attention.level.author_06	0.005057	1	NA	57	13
0	0	NA	0	-1	1	58	13
0	0	NA	0	-1	0	59	13
76	77	num.displays_06	2456	1	NA	60	13
0	0	NA	0	-1	0	61	13
0	0	NA	0	-1	1	62	13
0	0	NA	0	-1	1	63	13
0	0	NA	0	-1	0	64	13
0	0	NA	0	-1	1	65	13
78	79	atomic.containers_05	51.5	1	NA	66	13
0	0	NA	0	-1	0	67	13
0	0	NA	0	-1	0	68	13
